139.588,171.303,50000,400,0.028102,0.033224,
2656.76,1785.08,140,200,-3.29088,1.05382,
5858.84,1279.78,140,200,-0.746112,1.9736,
-1087.39,-3779.69,140,200,3.25429,-2.15487,
-1388.24,7378.05,140,200,-2.40339,-1.11741,
3848.2,10987.9,140,200,-1.94011,0.547474,
7860.59,12431.6,140,200,-1.49458,1.13963,
11118.2,13172.6,140,200,-1.20098,1.42851,
13913.8,13607.5,140,200,-0.976601,1.59835,
15366.3,13834.6,140,200,-1.23805,1.66519,
